document,line,note,notevalue,syllable,accenttype,accent,juncture,member1,lex,wd,cg,ag,minorp1,minorp,majorp,ftype,metricalboundary,musicalsection,supplement,meter,propername,emphasis,initialrise,secondaryrise,soundsymbolism,note
28,8,d,2,pOn,,,l,,e,e,,,,,m,,,,,apokroton,,hyperbaton,,,,
28,8,d,1,stre,r,a,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,8,,1,Pe,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,8,c,2,tai,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,8,e,1,tu,r,a,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,8,c,2,KA,,,p,,e,e,,,,,e,,p,,,apokroton,,,,,,
28,9,c,2,lE,r,a,,,b,b,,b,,,b,,,,,apokroton,,,,,,
28,9,c,2,Tou,,,,,m,m,,m,,,m,,,,,apokroton,,,,,,
28,9,c,1,sa,,,lf,,e,e,,m,,,m,,,,,apokroton,,,,,,
28,9,c,1,de,P,g,f,,s,,,e,,,m,postpositive,,,,apokroton,,,,,,
28,9,c,2,par,P,g,fl,,s,,,b,,,m,proclitic,,,,apokroton,,,,,,
28,9,c,1,po,P,a,,,b,b,,m,,,m,,,,,apokroton,,,,,,
28,9,BF,1,da,,,l,,e,e,,e,,,m,,,,,apokroton,,,,,,
28,9,c,1,bai,r,a,n,,b,b,,,,,m,,,,,apokroton,,,,,,
28,9,A,2,bai,r,a,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,9,A,1,neis,,,n,,m,m,,,,,m,,,,,apokroton,,,,,,
28,9,G,1,neis,,,p,,e,e,,,,,e,,p,,,apokroton,,,,,,
28,10,F,2,gau,,,,,b,b,,,,,b,,,,,apokroton,,,,,,
28,10,G,2,rou,r,a,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,10,F,1,me,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,10,F,1,no,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,10,c,2,n au,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,10,d,1,Ke,p,a,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,10,BF,1,na,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,10,c,3,klI,r,a,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,10,c,2,neis,,,p,,e,e,,,,,e,,p,,,apokroton,,,,,,
28,11,F,1,hu,,,,,b,,,b,,,b,proclitic,,,,apokroton,,,,,,
28,11,G,1,po,p,g,fl,,e,,,m,,,m,proclitic,,,,apokroton,,,,,,
28,11,BF,2,pE,r,c,,,b,b,,m,,,m,,,,,apokroton,,,,,,
28,11,A,1,Ku,,,fl,,e,e,,e,,,m,,,,,apokroton,,,,,,
28,11,G,1,n a,,,,,b,b,,,,,m,,,,,apokroton,,,,,,phrasing? status of aei?
28,11,BF,2,ei,p,g,fl,,e,e,,,,,m,,,,,apokroton,,,,,,phrasing? status of aei?
28,11,BF,1,bi,r,a,,,b,b,,,,,m,,,,,apokroton,,,,,,phrasing? status of aei?
28,11,A,1,o,,,,,m,m,,,,,m,,,,,apokroton,,,,,,phrasing? status of aei?
28,11,BF,2,ton,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,phrasing? status of aei?
28,11,c,1,me,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,11,d,2,treis,r,c,p,,e,e,,,,,e,,p,,,apokroton,,,,,,
28,12,g,2,neu,r,a,,,b,b,,b,,,b,,,,,apokroton,,,,,,
28,12,c,2,weis,,,lff,,e,e,,e,,,m,,,,,apokroton,,,,,,
28,12,d,1,d' u,,,,,b,,,b,,,m,proclitic,,,,apokroton,,,,,,
28,12,e,1,po,p,g,fl,,e,,,m,,,m,proclitic,,,,apokroton,,,,,,
28,12,f,2,kol,r,a,,,b,b,,m,,,m,,,,,apokroton,,,,,,
28,12,d,1,po,,,l,,e,e,,e,,,m,,,,,apokroton,,,,,,
28,12,c,1,n o,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,12,c,2,PrU,p,c,lf,,e,e,,,,,m,,,,,apokroton,,,,,,
28,12,G,1,n a,,,,,b,b,,,,,m,,,,,apokroton,,,,,,phrasing? status of aei?
28,12,c,2,ei,p,g,p,,e,e,,,,,e,,p,,,apokroton,,,,,,phrasing? status of aei?
28,13,G,1,dzu,,,,,b,b,,,,,b,,,,,apokroton,,,,,,
28,13,c,2,gon,p,g,lf,,e,e,,,,,m,,,,,apokroton,,,,,,
28,13,c,1,me,,,,,b,,,b,,,m,proclitic,,,,apokroton,,,,,,
28,13,c,1,ta,p,g,fl,,e,,,m,,,m,proclitic,,,,apokroton,,,,,,
28,13,BF,2,Kei,R,c,,,b,b,,m,,,m,,,,,apokroton,,,,,,
28,13,A,1,ra,,,l,,e,e,,e,,,m,,,,,apokroton,,,,,,
28,13,c,1,kra,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,13,d,3,tou,r,c,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,13,d,1,sa,,,p,,e,e,,,,,e,,p,,,apokroton,,,,,,
28,14,f,2,hI,r,a,,,b,b,,,,,b,,,,,apokroton,,,,,,
28,14,f,2,lE,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,14,f,1,Ti,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,14,f,1,ma,r,a,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,14,e,2,kai,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,14,e,1,ra,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,14,d,1,di,,,,l,b,b,,,,,m,,,,,apokroton,,,,,,
28,14,c,2,kas,,,c,l,m,m,,,,,m,,,,,apokroton,,,,,,
28,14,d,1,po,p,a,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,14,BF,1,le,,,p,,e,e,,,,,e,,p,,,apokroton,,,,,,
28,15,f,1,ne,r,a,,,b,b,,,,,b,,,,,apokroton,n,,,,,
28,15,f,1,me,,,,,m,m,,,,,m,,,,,apokroton,n,,,,,
28,15,f,2,si p,,,l,,e,e,,,,,m,,,,,apokroton,n,,,,,
28,15,e,1,te,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,15,e,1,ro,r,a,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,15,d,2,es,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,15,c,1,sa,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,15,d,1,bi,r,a,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,15,d,2,ou,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,15,e,1,rho,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,15,c,2,pA,p,a,p,,e,e,,,,,e,,p,e,,apokroton,,,,,,
28,16,d,1,ne,r,a,,,b,b,,,,,b,,,b,,apokroton,n,,,,,
28,16,c,1,me,,,,,m,m,,,,,m,,,,,apokroton,n,,,,,
28,16,c,2,sin,,,l,,e,e,,,,,m,,,,,apokroton,n,,,,,
28,16,c,1,Te,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,16,c,1,o,p,g,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,16,d,2,n Ai,r,a,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,16,c,1,do,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,16,A,1,me,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,16,BF,2,n aP,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,16,c,1,Ti,r,a,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,16,c,2,tAn,,,p,,e,e,,,,,e,,p,,,apokroton,,,,,,
28,17,e,2,nI,r,a,,,b,b,,,,,b,,,,,apokroton,n,,,,,
28,17,c,2,kEn,,,l,,e,e,,,,,m,,,,,apokroton,n,,,,,
28,17,d,1,ta,,,,l,b,b,,,,,m,,,,,apokroton,,,,,,
28,17,e,1,nu,,,,l,m,m,,,,,m,,,,,apokroton,,,,,,
28,17,f,2,sip,r,a,c,l,m,m,,,,,m,,,,,apokroton,,,,,,
28,17,d,1,te,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,17,d,1,ro,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,17,c,2,n ob,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,17,e,1,ri,r,a,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,17,c,2,mAn,,,p,,e,e,,,,,e,,p,,,apokroton,,,,,,
28,18,c,2,nE,,,,,b,b,,,,,b,,,,,apokroton,,,,,,
28,18,c,2,mer,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,18,g,1,te,p,a,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,18,g,1,a,,,lf,,e,e,,,,,m,,,,,apokroton,,,,,,
28,18,g,2,kai,P,g,fl,,s,,,b,,,m,proclitic,,,,apokroton,,,,,,
28,18,g,1,pa,r,a,c,f,b,b,,m,,,m,,,,,apokroton,,,,,,
28,18,e,1,re,,,,,m,m,,m,,,m,,,,,apokroton,,,,,,
28,18,f,2,dron,,,l,,e,e,,e,,,m,,,,,apokroton,,,,,,
28,18,g,1,di,r,a,,,b,b,,,,,m,,,,,apokroton,n,,,,,
28,18,c,2,kA,,,p,,e,e,,,,,e,,p,,,apokroton,n,,,,,
28,19,BF,2,s hA,P,g,f,,s,,,b,,,b,prepositive ,,,,apokroton,,,,,,
28,19,c,2,tAn,P,g,,,s,,,m,,,m,proclitic,,,,apokroton,,,,,,
28,19,c,1,me,,,,l,b,b,,m,,,m,,,,,apokroton,,,,,,
28,19,c,1,ga,,,c,l,m,m,,m,,,m,,,,,apokroton,,,,,,
28,19,c,2,lA,,,,,m,m,,m,,,m,,,,,apokroton,,,,,,
28,19,A,1,no,,,,,m,m,,m,,,m,,,,,apokroton,,,,,,
28,19,d,1,ri,R,a,,,m,m,,m,,,m,,,,,apokroton,,,,,,
28,19,c,2,An,,,l,,e,e,,e,,,m,,,,,apokroton,,,,,,
28,19,BF,1,bro,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,19,c,2,tOn,p,c,l,,e,e,,,,,m,,p,,,apokroton,,,,,,
28,20,e,1,ne,,,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,20,,1,me,,,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,20,,2,sO,r,c,,,m,m,,,,,m,,,,,apokroton,,,,,,
28,20,,1,sa,,,l,,e,e,,,,,m,,,,,apokroton,,,,,,
28,20,,1,Pe,r,a,,,b,b,,,,,m,,,,,apokroton,,,,,,
28,20,,2,reis,,,lf,,e,e,,,,,m,,,,,apokroton,,,,,,
28,20,,1,ka,,,,,b,,,b,,,m,proclitic,,,,apokroton,,,,,,
28,20,,1,ta,p,g,fl,,e,,,m,,,m,proclitic,,,,apokroton,,,,,,
28,20,,2,tar,,,,,b,b,,m,,,m,,,,,apokroton,n,,,,,
28,20,,1,ta,r,a,,,m,m,,m,,,m,,,,,apokroton,n,,,,,
28,20,,2,rou,,,p,,e,e,,e,,,e,,p,e,,apokroton,n,,,,,
